wandb: For more information, check out the docs at: https://weave-docs.wandb.ai/
  0% 0/276 [00:00<?, ?it/s]Unsloth: Will smartly offload gradients to save VRAM!
{'loss': 0.34, 'grad_norm': 0.7729167342185974, 'learning_rate': 9.479842824253182e-06, 'epoch': 1.62}
{'loss': 0.613, 'grad_norm': 0.8488425016403198, 'learning_rate': 9.1367044700011e-06, 'epoch': 1.63}
{'loss': 0.4541, 'grad_norm': 0.7222764492034912, 'learning_rate': 8.799265983935733e-06, 'epoch': 1.64}
{'loss': 0.309, 'grad_norm': 0.7341117262840271, 'learning_rate': 8.46757443408886e-06, 'epoch': 1.64}
{'loss': 0.3877, 'grad_norm': 0.7638951539993286, 'learning_rate': 8.141676086873572e-06, 'epoch': 1.65}
{'loss': 0.3475, 'grad_norm': 0.7357323169708252, 'learning_rate': 7.821616400630865e-06, 'epoch': 1.66}
{'loss': 0.4363, 'grad_norm': 0.8129927515983582, 'learning_rate': 7.507440019288742e-06, 'epoch': 1.67}
{'loss': 0.4944, 'grad_norm': 0.7832968831062317, 'learning_rate': 7.199190766135e-06, 'epoch': 1.67}
{'loss': 0.4609, 'grad_norm': 0.8775296211242676, 'learning_rate': 6.896911637704534e-06, 'epoch': 1.68}
{'loss': 0.4665, 'grad_norm': 0.7266850471496582, 'learning_rate': 6.600644797781847e-06, 'epoch': 1.69}
{'loss': 0.4973, 'grad_norm': 0.8441941738128662, 'learning_rate': 6.310431571519865e-06, 'epoch': 1.7}
{'loss': 0.4911, 'grad_norm': 0.7484546303749084, 'learning_rate': 6.026312439675552e-06, 'epoch': 1.7}
{'loss': 0.5176, 'grad_norm': 0.847618043422699, 'learning_rate': 5.748327032963463e-06, 'epoch': 1.71}
{'loss': 0.5359, 'grad_norm': 0.8149842619895935, 'learning_rate': 5.476514126527771e-06, 'epoch': 1.72}
{'loss': 0.3527, 'grad_norm': 0.7278444766998291, 'learning_rate': 5.210911634533721e-06, 'epoch': 1.72}
{'loss': 0.5182, 'grad_norm': 0.8026752471923828, 'learning_rate': 4.951556604879048e-06, 'epoch': 1.73}
{'loss': 0.5326, 'grad_norm': 0.7217968702316284, 'learning_rate': 4.6984852140263494e-06, 'epoch': 1.74}
{'loss': 0.4133, 'grad_norm': 0.7722864747047424, 'learning_rate': 4.4517327619569785e-06, 'epoch': 1.75}
{'loss': 0.4672, 'grad_norm': 0.7963410019874573, 'learning_rate': 4.2113336672471245e-06, 'epoch': 1.75}
{'loss': 0.3108, 'grad_norm': 0.749186098575592, 'learning_rate': 3.977321462266998e-06, 'epoch': 1.76}
{'loss': 0.4534, 'grad_norm': 0.8166552186012268, 'learning_rate': 3.749728788503376e-06, 'epoch': 1.77}
{'loss': 0.5833, 'grad_norm': 0.7218723297119141, 'learning_rate': 3.5285873920067157e-06, 'epoch': 1.78}
{'loss': 0.6468, 'grad_norm': 0.7984687089920044, 'learning_rate': 3.3139281189629057e-06, 'epoch': 1.78}
{'loss': 0.5907, 'grad_norm': 0.8042437434196472, 'learning_rate': 3.105780911390738e-06, 'epoch': 1.79}
{'loss': 0.4849, 'grad_norm': 0.752164900302887, 'learning_rate': 2.9041748029652927e-06, 'epoch': 1.8}
{'loss': 0.4762, 'grad_norm': 0.7017459273338318, 'learning_rate': 2.7091379149682685e-06, 'epoch': 1.8}
{'loss': 0.329, 'grad_norm': 0.7141673564910889, 'learning_rate': 2.5206974523653447e-06, 'epoch': 1.81}
{'loss': 0.462, 'grad_norm': 0.7415974140167236, 'learning_rate': 2.3388797000115427e-06, 'epoch': 1.82}
{'loss': 0.3982, 'grad_norm': 0.839504063129425, 'learning_rate': 2.163710018984766e-06, 'epoch': 1.83}
{'loss': 0.4254, 'grad_norm': 0.8078898787498474, 'learning_rate': 1.995212843048372e-06, 'epoch': 1.83}
{'loss': 0.5115, 'grad_norm': 0.796637237071991, 'learning_rate': 1.8334116752429242e-06, 'epoch': 1.84}
{'loss': 0.5191, 'grad_norm': 0.7740384340286255, 'learning_rate': 1.6783290846078714e-06, 'epoch': 1.85}
{'loss': 0.5094, 'grad_norm': 0.7539244890213013, 'learning_rate': 1.5299867030334814e-06, 'epoch': 1.86}
{'loss': 0.5168, 'grad_norm': 0.7955850958824158, 'learning_rate': 1.3884052222434718e-06, 'epoch': 1.86}
{'loss': 0.5284, 'grad_norm': 0.7434448599815369, 'learning_rate': 1.2536043909088191e-06, 'epoch': 1.87}
{'loss': 0.4467, 'grad_norm': 0.7601249814033508, 'learning_rate': 1.1256030118930727e-06, 'epoch': 1.88}
{'loss': 0.4515, 'grad_norm': 0.7635924220085144, 'learning_rate': 1.0044189396296145e-06, 'epoch': 1.88}
{'loss': 0.3784, 'grad_norm': 0.7795120477676392, 'learning_rate': 8.900690776312281e-07, 'epoch': 1.89}
{'loss': 0.6583, 'grad_norm': 0.8422369360923767, 'learning_rate': 7.825693761322861e-07, 'epoch': 1.9}
{'loss': 0.4721, 'grad_norm': 0.8142322301864624, 'learning_rate': 6.819348298638839e-07, 'epoch': 1.91}
{'loss': 0.4861, 'grad_norm': 0.7158472537994385, 'learning_rate': 5.881794759623193e-07, 'epoch': 1.91}
{'loss': 0.502, 'grad_norm': 0.8400299549102783, 'learning_rate': 5.013163920110864e-07, 'epoch': 1.92}
{'loss': 0.4728, 'grad_norm': 0.7664854526519775, 'learning_rate': 4.21357694216723e-07, 'epoch': 1.93}
{'loss': 0.4214, 'grad_norm': 0.7213190793991089, 'learning_rate': 3.4831453571879667e-07, 'epoch': 1.93}
{'loss': 0.471, 'grad_norm': 0.7707614302635193, 'learning_rate': 2.821971050341654e-07, 'epoch': 1.94}
{'loss': 0.3261, 'grad_norm': 0.7573226094245911, 'learning_rate': 2.2301462463582557e-07, 'epoch': 1.95}
{'loss': 0.4575, 'grad_norm': 0.7815777063369751, 'learning_rate': 1.7077534966650766e-07, 'epoch': 1.96}
{'loss': 0.5349, 'grad_norm': 0.8080817461013794, 'learning_rate': 1.2548656678721406e-07, 'epoch': 1.96}
{'loss': 0.3924, 'grad_norm': 0.7477628588676453, 'learning_rate': 8.715459316078756e-08, 'epoch': 1.97}
{'loss': 0.6316, 'grad_norm': 0.8087723255157471, 'learning_rate': 5.578477557081074e-08, 'epoch': 1.98}
{'loss': 0.5308, 'grad_norm': 0.8414344191551208, 'learning_rate': 3.1381489675746946e-08, 'epoch': 1.99}
{'loss': 0.549, 'grad_norm': 0.7835049033164978, 'learning_rate': 1.394813939862849e-08, 'epoch': 1.99}
{'loss': 0.4438, 'grad_norm': 0.7229074239730835, 'learning_rate': 3.487156452258722e-09, 'epoch': 2.0}
{'train_runtime': 3041.681, 'train_samples_per_second': 0.726, 'train_steps_per_second': 0.091, 'train_loss': 0.6414177723336911, 'epoch': 2.0}
100% 276/276 [48:41<00:00, 10.58s/it]
wandb: 
wandb: Run history:
wandb:         train/epoch ▁▂▂▂▂▂▃▃▃▃▃▃▄▄▄▄▄▄▅▅▅▅▅▅▅▆▆▆▆▇▇▇▇▇▇█████
wandb:   train/global_step ▁▁▁▂▂▂▂▂▃▃▃▃▃▃▄▄▄▄▄▅▅▅▅▅▆▆▆▇▇▇▇▇▇▇▇█████
wandb:     train/grad_norm ██▅▄▂▁▂▁▁▁▂▁▁▂▂▂▂▂▂▂▃▂▃▂▃▃▂▃▃▃▃▃▃▃▃▃▄▃▄▄
wandb: train/learning_rate ▄▅███▇▇▇▇▇▇▆▆▆▆▆▅▅▅▅▄▄▄▃▃▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁
wandb:          train/loss █▅▅▄▃▃▄▃▄▃▃▃▃▂▃▃▂▃▃▃▂▁▂▂▂▂▂▂▂▁▂▂▁▁▁▁▁▂▁▂
wandb: 
wandb: Run summary:
wandb:               total_flos 4.537695167161958e+16
wandb:              train/epoch 2
wandb:        train/global_step 276
wandb:          train/grad_norm 0.72291
wandb:      train/learning_rate 0.0
wandb:               train/loss 0.4438
wandb:               train_loss 0.64142
wandb:            train_runtime 3041.681
wandb: train_samples_per_second 0.726
wandb:   train_steps_per_second 0.091
wandb: 
wandb: You can sync this run to the cloud by running:
wandb: wandb sync /content/wandb/offline-run-20260106_013008-8fzd3w40
wandb: Find logs at: ./wandb/offline-run-20260106_013008-8fzd3w40/logs
v11学習完了: outputs_v11 に保存されました
